"","RNA_S6614Nr10.bam","RNA_S6614Nr11.bam","RNA_S6614Nr12.bam","RNA_S6614Nr13.bam","RNA_S6614Nr14.bam","RNA_S6614Nr15.bam","RNA_S6614Nr16.bam","RNA_S6614Nr17.bam","RNA_S6614Nr18.bam","RNA_S6614Nr1.bam","RNA_S6614Nr2.bam","RNA_S6614Nr3.bam","RNA_S6614Nr4.bam","RNA_S6614Nr5.bam","RNA_S6614Nr6.bam","RNA_S6614Nr7.bam","RNA_S6614Nr8.bam","RNA_S6614Nr9.bam"
"YER130C",2339.09021630794,3926.8339406693,2920.89879445427,4217.38859615885,2816.4581215045,3624.66221637869,4472.25182342651,4404.10908377808,3070.23472856735,1843.14787627281,1825.84575899989,1880.17685958143,3633.05330314975,2453.87610711701,1611.14137648509,3112.09625383125,1975.36712835948,2025.26384599396
"YEL015W",1347.62399293462,1632.06662089229,1785.14217263994,1816.63524685438,1190.71911249794,1515.46313273957,1824.94336074532,1731.16877154759,1578.38448278096,2207.19616963339,1532.13729822584,2339.69850608426,2050.86645337977,1268.04915736352,1856.21640276733,1975.67917017416,1932.73781552913,2021.6429928724
"tK(CUU)E1",35.7532896084694,23.7356983841229,16.0342111314964,22.3585876535923,45.9990827123927,23.9409657620786,44.4829944181672,7.86448050674657,36.9212744510167,21.2702373648881,39.3284833515099,6.50880519125814,11.7956276076291,38.3703635513456,17.2460203680094,26.1014524514879,5.64211493342919,19.3112166483334
"YER153C",99.0091096849922,124.375059532804,200.427639143706,209.611759252428,52.5703802427345,137.660553131952,158.54195446475,163.187970514991,100.379714913702,128.439510241824,125.516436228223,143.627634553763,137.615655422339,120.592571161372,187.89085348305,133.518968309534,165.502038047256,132.764614457292
"YER137W-A",0,0,0,0,0,0,2.28117920093165,0,0,0,1.67355248304298,0.867840692167752,0,0,0,0,0,0
"YER113C",1208.73621407095,1708.02085572149,1900.05401908233,1590.25454686175,1464.08508976016,1727.34067973397,1820.38100234346,1809.81357661505,2049.13073203142,1385.01968687522,1550.54637553932,1179.39550065597,1405.25243565554,1626.17255050941,1522.18821879747,1804.01192520476,1279.50628656989,2039.74725848021
"YEL030W",374.034414365526,421.546003302024,330.037512456635,434.129243607251,337.764693059569,337.567617245308,404.909308165368,527.903254015363,365.751375030384,427.85900545525,453.532722904646,429.147222276953,419.137967657752,475.06164396904,466.550235218782,493.919792543541,544.150640246281,342.774095507918
"YER083C",1282.99304633469,1777.32909500313,1822.55533194676,1608.88670323975,1127.63465620666,1446.03433202954,1316.24039893756,1577.81140166603,1412.23874775139,1686.89344024613,1696.98221780558,1623.72993504586,1602.63260428987,1337.48124378976,1723.69435151842,1482.76327964799,1926.46879893643,1745.25120459313
"YER167W",1596.5218936705,1878.91788408717,1489.84545096821,2096.11759252428,1445.6854566752,1413.71402825074,1799.85038953507,1978.8999075101,1435.31454428327,1447.19422686489,1803.25280047881,1429.33362000029,1249.55015123484,1470.86393613491,1361.52792379022,1715.66854767665,1777.89310568946,1457.99685694917
"YEL032C-A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YEL073C",529.423711510028,706.374383911499,652.057919347522,653.988688867576,720.214209325463,600.918240628172,329.630394534624,671.430023263488,521.51300162061,773.091319608434,2001.5687697194,1000.18639772333,563.044624470827,1156.5923870477,1624.75665572299,574.231953932734,1234.36936710245,1194.88153011563
"tV(AAC)E1",0,0,4.00855278287411,0,2.62851901213672,0,0,1.96612012668664,0,1.63617210499139,1.67355248304298,0,0.786375173841937,3.65432033822339,0,2.00780403472984,0,0
"YER005W",1116.60273700297,1177.2906398525,1262.69412660534,1461.6926678536,1190.71911249794,1147.96930829167,1440.56466538834,1386.11468931408,1186.09594173891,1284.39510241824,1148.893779609,1253.59587983632,1440.63931847843,1054.27141757745,1192.69846124023,1397.43160817197,1313.98587782973,1217.81359988552
"YER102W",7858.84808124626,9429.71825404436,12215.3965136784,13306.1544773441,8244.34988156684,14447.1757891263,17778.3701024608,11208.8508422405,13143.9737045619,13460.7879077642,8258.14472757556,12668.3045039188,18239.1857820899,12073.8743974901,10019.030148531,15507.2744622359,10277.4258020709,13614.407737075
"YER046W",3017.02759234546,1702.3242881093,1622.12769280306,730.380530017349,4153.06003917603,1741.70525919121,1037.9365364239,910.313618655915,1737.60747885097,822.176482758175,1679.40991673363,1312.60904690372,1155.97150554765,6731.25806300748,962.146399478422,909.535227732618,1519.60962207026,999.355461551253
"YER023C-A",27.5025304680534,28.4828380609475,37.413159306825,22.3585876535923,70.9700133276916,33.51735206691,41.0612256167697,52.102183357196,46.1515930637708,38.4500444672978,84.5144003936703,50.3347601457296,26.7367559106258,142.518493190712,55.3688022341356,78.3043573544638,67.7053792011502,25.3459718509376
"YEL031W",7398.18069590636,12081.4704775186,11309.4635847488,8396.58127174282,6426.72898467429,9635.04167094851,8433.51950584432,10283.7913226345,9380.31129021142,6163.46031950258,8012.13251256825,6469.75236011059,7683.67182360956,7557.13445944597,8937.97697704153,10127.3635511773,8714.55996551101,9595.26077214065
"YER075C",721.941424786402,961.770498524662,665.419761957102,1515.72592134978,905.524799681102,702.667345117006,984.328825202008,1422.48791165779,662.275360465111,593.11238805938,857.695647559525,671.70869573784,651.118643941124,877.036881173613,575.472469121999,730.840668641662,870.766404725904,596.233814017293
"YER073W",3699.09034795318,4111.97238806546,6624.80156582995,9705.49025729687,6911.69074241352,8935.96547069582,14305.2747690424,7627.56303148083,9189.93596882336,11223.3225541885,6041.52446378514,8202.83022236959,12849.3703405772,8766.71449139791,7186.14438176478,13641.0206119545,8417.40857901708,8780.56881978909
"YEL027W",13776.0175114479,21548.2164210422,25855.165449538,22132.2069535997,13201.7367384567,20945.9509452425,21305.0731471012,22528.7874716389,19901.7207189246,19565.3460314871,19769.6754821867,18160.4343243024,21848.6478300244,17940.8857005077,22880.0229166534,23335.7023936476,22506.396469449,27576.4173738201
"YEL024W",3491.44624291938,1936.83298814443,1758.41848742078,1298.66129954615,3417.07471577774,2189.40131894208,1593.40367185076,1510.96331735868,1987.97987122193,2051.75981965921,2040.06047682939,2617.40752757794,2269.47875170783,3628.74009585582,2430.7811866068,1459.67353324859,2031.16137603451,1827.32387534855
"YER049W",950.212427671245,1351.03595202428,1421.70005365935,2557.26346287962,1222.26134064358,1527.43361562061,2074.73248324734,1597.4726029329,1501.08056439915,1611.62952341652,1070.23681290598,1477.4987784156,2429.89928717158,1381.33308784844,1094.66845072734,1892.35530273287,1372.28773214183,1567.82940163657
"YER175W-A",116.885754489227,61.7128157987197,74.8263186136501,112.724546086861,181.367811837434,89.7786216077946,153.979596062887,136.645348804722,161.530575723198,165.253382604131,123.006107503659,115.856732404395,95.9377712087163,113.283930484925,137.060477661549,119.464340066425,38.2410012154645,83.2796217959377
"YEL037C",2003.55934459769,2464.71492020733,2145.91192309861,2385.84762420208,1708.53735788887,1769.23736981761,1891.09755757234,2111.61301606145,1652.22703168299,2749.58722243804,2773.07646440221,3244.42242766914,2580.09694537539,2307.70329358807,2822.90122865839,2059.00303761545,3249.23129999594,2339.07111652938
"YER134C",1934.80301842756,2120.07257966986,1591.39545480102,1854.83116742926,1688.82346529785,1622.00043038082,1571.73246944191,2069.34143333769,1553.00110659589,2077.93857333907,2477.69445114513,1794.26063105683,1900.66879517596,2123.16011650779,2126.70661696032,1684.54758513834,2334.58177912114,1992.6761678999
"YER088C",3985.11666482094,3548.0121944587,3288.34946621773,3148.83442788092,2583.8341889304,2546.12170879705,2802.42864834454,3081.89329858131,2938.70268833561,3957.08223592169,3475.96850728026,5420.09904293369,3546.55203402713,3002.02415785051,4168.99850264565,3336.97030572099,4555.69435791443,3658.26860381866
"YER175C",2190.57655178045,2432.43437040492,2202.03166205885,8567.06550260146,4501.33880828414,3285.89755084528,7457.17480784557,6424.2975139486,4472.08936787939,6072.65276767556,5646.566077787,4430.32673351637,5797.9441567366,4125.72766185421,4257.04397505075,6161.95058258588,6547.36092941494,4083.11537008199
"tG(GCC)E",15.1263917574294,20.8874145780282,32.0684222629929,9.3160781889968,30.2279686395723,29.9262072025982,27.3741504111798,15.7289610134931,28.8447456648568,25.3606676273666,10.8780911397793,5.20704415300651,8.6501269122613,20.0987618602286,16.3383350854826,32.1248645556774,10.0304265483186,16.8973145672917
"YER021W",7293.67108012776,6756.12918805676,4543.02648725733,5594.30495249258,5638.17328103328,4431.47276256074,4204.21326731704,6308.29642647409,4484.78105597193,5471.35951909122,7262.38100016499,6536.57609340751,5527.43109693497,5686.12244627559,6188.59825626781,5149.01344706468,6662.08393306133,4920.73939220345
"YER004W",2369.3429998228,2735.30188178633,2504.00930503536,2640.17655876169,2084.41557662442,2214.53933299227,1797.56921033414,2017.23924998049,1712.2241026659,2567.1540327315,2716.17567997875,2691.60790675828,2285.99263035851,2225.48108597804,3005.34597044628,1876.29287045504,3099.40180343043,2427.1785424874
"YER087C-A",57.7553139829121,74.0553789584636,72.153950091734,44.7171753071847,52.5703802427345,70.6258489981317,66.1541968270179,38.3393424703895,58.8432811563078,86.7171215645439,53.5536794573752,43.3920346083876,72.3465159934582,62.1234457497976,44.4765788438138,61.2380230592601,38.8679028747344,61.5545030665627
"YEL017W",730.192183926818,993.101620391704,1436.39808052989,1390.89047361722,738.61384241042,1358.64980699796,1485.04765980651,1249.46934050936,1278.39912786645,1532.27517632444,1201.61068282486,1489.64854810595,1249.55015123484,847.802318467826,1492.23460447408,1434.57598281447,1368.52632218621,1651.1090234325
"YER106W",46.7543017956908,53.1679643804354,48.1026333944893,40.9907440315859,80.1698298701701,39.5025935074296,54.7483008223597,35.3901622803596,49.6129625435536,25.3606676273666,74.4730854954124,24.7334597267809,16.5138786506807,93.1851686246964,39.9381524311798,44.1716887640565,38.2410012154645,39.8293843371876
"YER066C-A",38.5035426552748,17.0897028365685,28.0598694801188,46.580390944984,45.9990827123927,17.9557243215589,20.5306128083849,27.525681773613,32.3061151446396,19.6340652598967,40.1652595930314,20.3942562659422,22.0185048675742,52.9876449042391,33.5843554534921,33.1287665730424,20.687754755907,31.3807270535418
"YER117W",93849.6349691854,77607.1888646638,118638.464346203,77447.3528085871,136969.497203433,133122.54307175,163784.104268491,65103.1526949114,127967.983457397,57129.403303932,47113.8495026259,58554.5132615965,104902.448190514,192370.731244756,47668.9079824606,105876.526261391,56521.453599775,75318.5727326623
"YER145C-A",2.75025304680534,5.69656761218951,2.67236852191607,0,7.88555703641017,2.39409657620786,1.14058960046583,0.983060063343321,2.30757965318854,1.63617210499139,0,3.03744242258713,0,10.9629610146702,0,0,0,0
"YER076W-A",471.668397527116,281.030668868016,311.330932803223,138.809565016052,540.160656994097,254.971285366137,211.009076086178,215.290153872187,227.296595839071,133.348026556799,391.611281032056,128.006502094743,111.665274685555,862.41959982072,166.106406702407,278.080858810083,189.951202758783,177.421802956563
"YER187W",320.404479952822,192.733870879078,188.401980795083,513.315908213724,438.962675026833,189.133629520421,370.691620151394,411.902166540851,168.453314682763,332.142937313253,590.76402651417,158.380926320615,214.680422458849,385.530795682567,232.367432326864,256.99891644542,413.12819345887,176.214851916042
"snR14",92.1334770679789,48.4208247036108,74.8263186136501,40.0591362126862,82.7983488823068,77.8081387267553,119.761908048912,76.678684940779,114.225192832833,61.3564539371773,99.5763727410571,37.7510701092972,25.9503807367839,168.098735558276,62.6302844943501,128.49945822271,56.4211493342919,60.3475520260418
"YER046W-A",26.1274039446507,14.2414190304738,18.7065796534125,7.45286255119744,34.1707471577774,21.5468691858707,11.4058960046583,6.88142044340325,8.07652878615989,3.27234420998279,10.0413148982579,13.4515307286002,7.86375173841937,47.506164396904,15.4306498029558,7.02731412155444,5.64211493342919,7.24170624312502
"YER168C",3560.20256908951,2481.8046230439,2661.67904782841,2359.76260527289,3999.29167696603,2906.43324351634,2565.18601144764,2151.91847865853,2656.02418082001,2011.67360308692,1883.58331966487,1657.14180169432,2142.08597354544,2430.12302491855,1895.24686991599,2252.75612696688,1793.56564717121,2020.43604183188
"YER124C",5666.8964029424,6099.12505678423,4216.99752758356,9691.51614001337,6246.67543234293,6622.07112979093,5288.91397736004,7011.18437176456,5489.73199493554,7755.45577765921,8079.07461188997,5914.76823746931,7881.83836741773,6625.282773199,5705.70968596355,5544.55084190645,6748.59636204058,6832.54984038846
"SRG1",3452.9427002641,2159.94855295519,1936.1309941282,1037.81111025424,4234.54412855226,1881.75990889937,2713.4626595082,1858.96657978222,2777.17211261241,1672.1678913012,2245.07065600215,1237.9747473773,1283.36428371004,4955.25837863091,1494.04997503913,2053.98352752863,1371.66083048256,1731.9747431474
"YER095W",1285.7432993815,1216.21718520246,1452.43229166139,1079.73346210473,751.756437471103,1240.14202647567,627.324280256204,719.599966367311,808.806668442583,1362.11327740534,666.910664492626,1597.69471428083,835.916809793979,396.493756697238,1469.54247241091,724.817256537472,931.575865675086,1035.56399276688
"YEL028W",137.512652340267,127.223343338899,163.014479836881,224.517484354823,136.68298863111,131.675311691432,252.070301702948,148.442069564841,94.6107657807302,168.525726814114,168.192024545819,106.31048479055,202.88479485122,204.64193894051,165.19872141988,190.741383299335,204.99684258126,135.178516538334
"YER045C",926.8352767734,1135.51581069644,761.625028746081,1031.28985552195,1055.3503833729,763.716807810306,553.185956225926,964.381922139798,659.967780811923,554.662343592082,1546.36249433171,881.292222896352,800.529926971092,2119.50579616957,730.686652434084,840.265988534438,1400.49830680898,695.203799340002
"YER088W-B",4.12537957020801,2.84828380609475,5.34473704383215,2.79482345669904,2.62851901213672,5.98524144051964,6.84353760279496,0.983060063343321,1.15378982659427,5.72660236746988,3.34710496608595,11.7158493442646,0.786375173841937,0,7.2614822602145,0,1.25380331853982,0
"YER086W",1750.5360642916,3094.18564135427,3630.41263702299,6481.19559608508,2027.90241786348,3793.44602500135,6172.87091772105,4255.66701421324,4004.80448810871,5702.05978589501,2543.79977422532,5032.60817388079,6262.69188447718,2669.48100707219,4128.15266493194,5551.57815602801,3911.23945218497,4410.19910206314
"YER188C-A",22.0020243744427,6.64599554755443,17.3703953924545,22.3585876535923,9.19981654247854,11.9704828810393,9.12471680372661,16.7120210768365,16.1530575723198,16.3617210499139,37.6549308684669,14.7532917668518,16.5138786506807,12.7901211837819,21.7844467806435,9.03511815628428,25.0760663707964,25.3459718509376
"YER148W",2977.14892316678,3214.76298914561,3186.79946238492,3382.66799042474,2988.62611679946,3447.49906973931,3603.12254787155,3385.6588581544,3530.59686937847,3009.73858713167,2826.63014385959,3365.05228388046,4316.41332921839,3544.69072807669,2569.65703483341,3649.18383312148,3208.4826921434,3492.9163112673
"YEL022W",1998.05883850408,1721.3128468166,1892.03691351658,1942.40230240583,2225.04134377374,2239.67734704245,2008.57828642032,1972.0184870667,2485.26328648406,1835.78510180034,1548.03604681475,1921.83321280549,2595.03807367839,2517.82671303591,1497.68071616924,1971.6635621047,1257.56472849544,1923.87995859021
"YEL001C",4279.39374082911,6717.20264270679,8601.01808778688,5383.76158542125,4426.42601643824,6564.61281196194,6509.34484985847,6895.18328429005,6905.43211216671,4264.68259166007,5818.94198354043,4473.71876812476,5588.76836049464,6071.65324195816,5466.08077137647,7003.22047313768,6211.96854170553,8043.12173403086
"YER056C",4458.16018887146,6159.88844464759,8081.24241027421,12981.0233485481,5275.43765735841,10161.7429177142,14552.7827123435,10411.5891308691,10646.0187299853,9798.21665074096,4450.81282865279,6341.31193766976,9813.96216954737,4840.14728797688,7491.12663669379,13858.8673497227,8094.55422449307,10616.3413524213
"YER087C-B",3469.44421854494,5079.43945420231,5462.32125879646,4154.97087229257,3162.10837160048,5179.6279426257,3692.08853670788,3722.84845988116,3447.52400186368,4638.5479176506,3693.53033007585,3933.05401690425,4155.20641858079,2885.08590702737,4222.55193431473,3730.49989652804,3802.78546513127,4932.80890260866
"YEL013W",3886.10755513595,3519.52935639775,3900.32185773651,3062.19490072325,3694.38347155817,3746.76114176529,3565.48309105617,4470.95716808542,4641.69647238875,2861.66501162995,3795.61703154147,3128.13177491866,3852.45197665165,3851.65363648745,3007.16134101133,3736.52330863223,3729.43797099669,3590.67934554949
"YER074W",15295.5323198079,21517.8347271105,27765.908942708,26175.3848876243,13875.9518650698,29255.86016126,32114.4407907158,23042.9278847674,25884.1209698159,30747.7642830508,17436.7433208248,24379.8146447226,33965.1165085809,20307.0581195074,24306.9041807855,30207.4117025104,24099.9804873131,33644.9672055588
"tE(UUC)E3",2.75025304680534,6.64599554755443,17.3703953924545,4.6580390944984,15.7711140728203,16.758676033455,7.98412720326078,0.983060063343321,0,4.09043026247848,10.8780911397793,1.7356813843355,7.07737656457743,3.65432033822339,9.07685282526813,13.050726225744,3.13450829634955,2.41390208104167
"YER133W-A",20.62689785104,13.2919910951089,10.6894740876643,20.495372015793,19.7138925910254,19.1527726096628,9.12471680372661,23.5934415202397,16.1530575723198,4.90851631497418,17.5723010719512,2.60352207650325,9.43650208610324,10.9629610146702,9.07685282526813,4.01560806945968,1.25380331853982,2.41390208104167
"YER119C-A",1.37512652340267,0.949427935364918,2.67236852191607,1.86321563779936,0,2.39409657620786,0,1.96612012668664,1.15378982659427,0.818086052495697,3.34710496608595,1.7356813843355,3.14550069536775,0,5.44611169516088,5.0195100868246,10.0304265483186,0
"YEL063C",4091.00140712294,4853.47560558546,7279.53185369939,5198.37162946022,3342.16192393185,7129.61960394699,6692.97977553347,6359.41554976794,8798.8012176079,6013.75057189587,4464.20124851714,6291.8450182162,4891.25358129685,3148.19697137945,8503.19572671118,7786.26404668232,5780.66020012784,9618.19284191055
"YEL051W",16897.554719572,13573.0217639769,14326.5676459921,10794.5397975906,20435.421059857,15868.0721071057,13485.1908463075,11603.0579276412,15638.4673096587,9603.51217024699,11153.3905232399,12325.5074305125,17833.4161923874,24392.5882576411,9468.97286731971,12226.5226694874,11867.2484099794,11153.4345654531
"YER190C-B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YEL061C",3397.937639328,2184.63367927468,2858.09813418924,2182.75711968195,3799.52423204364,3639.02679583594,3057.92071884888,2651.31299083694,3618.28489619963,2612.96685167126,2163.06658433305,2422.14337184019,3600.02554584839,3296.1969450775,1975.12317477834,3093.02211550132,1789.80423721559,2638.39497457855
"YER059W",3155.91537120913,2362.17670318792,2088.45599987741,2506.95664065904,3289.59154368911,1882.95695718748,2497.89122502016,2986.53647243701,2071.05273873672,2762.67659927797,4091.83582104008,2554.48907739578,2569.08769294161,2863.15998499802,2212.93671880037,2971.54997140016,3457.36265087355,2271.48185826022
"YER091C-A",126.511640153046,90.1956538596672,74.8263186136501,39.1275283937866,299.651167383587,55.0642212527807,62.7324280256205,46.2038229771361,69.2273895956562,28.6330118373494,47.6962457667248,9.54624761384527,20.4457545198904,102.320969470255,28.1382437583312,34.1326685904073,14.4187381632079,35.0015801751043
"YER140W",838.827179275629,1156.40322527447,958.044115106913,1115.13455922292,912.096097211444,957.638630483142,1131.4648836621,1147.23109392166,938.031129021142,813.995622233218,994.926951169049,765.869410838041,813.898304926405,860.592439651608,943.992693827885,1066.14394244155,951.009817112453,919.696692876878
"YEL056W",1475.51075961106,1405.15334434008,1138.42899033625,1444.9237271134,1366.8298863111,1102.48147334372,1386.95695416644,1418.55567140441,1291.09081595899,1604.26674894406,1568.11867661127,1443.21907107497,1584.5459752915,1394.12320903222,1535.80349803537,1479.75157359589,1587.31500127141,1344.54345914021
"YER084W-A",4.12537957020801,2.84828380609475,2.67236852191607,0.93160781889968,6.57129753034181,10.7734345929354,0,4.9153003167166,2.30757965318854,4.90851631497418,5.85743369065041,3.03744242258713,4.71825104305162,5.48148050733508,5.44611169516088,2.00780403472984,3.76140995561946,0
"YER036C",3069.28240023476,4623.71404522715,5549.17323575873,5990.23827552494,2340.69618030775,5003.66184427442,6150.05912571174,5266.25275933017,4886.29991562673,6768.0259122969,2780.6074505759,6421.15328134919,7056.1444348837,2439.25882576411,5687.55598031301,6092.6813433877,4493.00419198744,6424.60038869241
"YEL009C",16878.3029482444,25376.3098564335,28409.9497564898,33032.9500425449,16192.9913742683,27990.5801207341,30823.2933629885,26736.2845427483,24293.0447989424,27450.8774914931,21955.3350250408,26971.6208718816,38176.1555645045,22234.7120979202,22742.9624389918,30006.6312990375,23023.5903383467,28782.1614633004
"YER079C-A",2.75025304680534,6.64599554755443,0,0,0,0,0,0,2.30757965318854,1.63617210499139,1.67355248304298,0.433920346083876,0,0,0,0,0,1.20695104052084
"YEL053W-A",13.7512652340267,14.2414190304738,20.0427639143706,9.3160781889968,9.19981654247854,23.9409657620786,5.70294800232913,14.7459009501498,11.5378982659427,6.54468841996558,14.2251961058653,26.4691411111164,8.6501269122613,9.13580084555847,19.0613909330631,7.02731412155444,13.791836503938,14.48341248625
"tM(CAU)E",35.7532896084694,42.7242570914213,69.4815815698179,49.3752144016831,68.3414943155549,38.3055452193257,70.7165552288812,45.2207629137928,29.998535491451,15.5436349974182,35.1446021439025,9.98016795992914,17.3002538245226,58.4691254115742,17.2460203680094,59.2302190245303,31.9719846227654,21.7251187293751
"YEL030C-A",11.0010121872214,3.79771174145967,12.0256583486223,0,5.25703802427345,8.37933801672749,4.5623584018633,0,4.61515930637708,3.27234420998279,8.36776241521488,6.94272553734201,3.93187586920968,12.7901211837819,4.53842641263406,5.0195100868246,5.01521327415928,6.03475520260418
"YEL014C",0,1.89885587072984,0,0,0,0,0,0,0,5.72660236746988,5.02065744912893,1.7356813843355,0,0,1.81537056505363,0,2.50760663707964,0
"YER156C",643.55921295245,983.607341038055,1003.47437997949,1211.09016456958,453.419529593585,915.741940399505,1186.21318448446,1017.46716556034,809.960458269178,1749.8860662883,686.993294289142,1335.60682524617,1621.50560846207,646.81469986554,1175.45244087222,1311.09603467859,1135.31890493781,1384.3728434774
"YER162C",1343.49861336441,1246.59887913414,964.725036411703,950.239975277674,1036.95075028794,712.243731421837,783.585055520023,1097.09503069115,943.800078154113,970.250058259897,1199.10035410029,1174.18845650297,883.885695398337,926.370205739629,1112.82215637787,927.605464045186,1214.30851400581,999.355461551253
"YER090W",3188.91840777079,3863.22226899985,4390.70148150811,5734.97773314643,3066.16742765749,4534.41891533768,6200.24506813223,5446.152750922,5009.75542707232,6048.92827215318,3885.98886562579,5778.51724879897,7241.7289759104,3310.81422643039,5141.12944023187,6269.36809844393,5111.75612968684,5277.99690019762
"YER074W-A",32263.2184920734,28188.5154009844,28252.2800136967,16078.6193463896,44906.9330628499,26083.6821977846,23279.4337455075,17521.079508968,24446.4988458794,11666.7251946411,22373.7231458015,8779.07644196897,13657.7640192868,50774.9539394449,12096.7217602348,20625.1669467623,16964.585801503,17237.6747607186
"YER041W",607.80592334398,874.423128471089,766.969765789913,933.47103453748,554.617511560849,476.425218665363,787.00682432142,874.923456375556,581.510072603512,730.550844878657,793.26387696237,668.237332969169,668.418897765646,557.283851579067,700.733038110699,776.016259423083,717.175498204777,623.993687949273
"YER165C-A",0,0,0,0,0,0,0,0,1.15378982659427,0,0,0,1.57275034768387,0,0,0,0,0
"YER097W",74.2568322637442,35.128833608502,44.0940806116152,29.8114502047898,70.9700133276916,39.5025935074296,34.2176880139748,36.3732223437029,27.6909558382625,71.9915726196213,50.2065744912893,36.4493090710456,18.8730041722065,40.1975237204573,81.6916754274132,29.1131585035827,42.0024111710839,30.1737760130209
"YER112W",4361.90133223327,3152.10074541153,2788.61655261942,2615.9547554703,5715.71459189131,3364.90273786014,2793.30393154081,3114.33428067164,2969.85501365365,2665.32435903098,4000.62721071423,2703.75767644863,3067.6495531574,5247.60400568879,2211.12134823532,2728.60568319785,3173.37619922428,2657.70619122688
"YER090C-A",0,0,0,0,2.62851901213672,0,4.5623584018633,0,0,0,0,1.7356813843355,0,0,2.72305584758044,0,0.626901659269909,1.20695104052084
"YER067C-A",63.2558200765228,19.9379866426633,10.6894740876643,18.6321563779936,24.9709306152989,16.758676033455,9.12471680372661,10.8136606967765,14.9992677457255,40.9043026247848,31.7974971778165,13.4515307286002,7.86375173841937,52.9876449042391,21.7844467806435,16.0624322778387,15.6725414817477,16.8973145672917
"snR67",653.185098616268,492.753098454392,482.362518205851,357.737402457477,659.758272046318,517.124860460897,698.040835485086,389.291785083955,649.583672372574,448.311156767642,435.960421832695,155.777404244111,276.01768601852,581.036933777519,332.212813404814,676.629959703956,142.933578313539,374.154822561459
"tH(GUG)E1",37.1284161318721,21.8368425133931,48.1026333944893,9.3160781889968,39.4277851820509,34.7144003550139,18.2494336074532,20.6442613302097,41.5364337573937,11.4532047349398,15.0619723473868,5.64096449909039,15.7275034768387,34.7160432131222,10.8922233903218,8.03121613891936,5.64211493342919,20.5181676888542
"YER174C",2281.33490232503,1889.36159137619,2216.72968892938,2467.82911226525,2788.85867187707,2255.2389747878,2760.2268331273,1839.30537851535,2830.24644463574,2103.29924096644,1671.87893055993,1836.35090462696,2877.34676108765,2382.61686052165,1546.69572142569,2655.32083593021,1898.25822426929,2322.17380196209
"YER107W-A",2.75025304680534,0,0,0,5.25703802427345,1.19704828810393,0,0,2.30757965318854,1.63617210499139,3.34710496608595,0,0,0,1.81537056505363,0,0,0
"YER026C",5496.38071404047,7037.15985692477,9033.94178833729,3518.68273198409,6475.35658639882,9141.8577762497,4053.65544005555,4606.6194568268,7838.84808188147,8147.31899680465,8870.66493636929,9797.92141457392,7624.69368557142,9366.02302686654,12060.4143489338,6448.06265753488,7535.35794442431,13525.0933600765
"YER099C",966.713945952077,934.237088399079,913.950034495297,1018.24734605735,789.869963147086,895.392119501738,967.219981195021,886.720177135675,912.647752836068,1391.56437529518,1030.90832955447,1122.55193531899,1215.73601875963,946.468967599858,1150.944938244,1014.94493955593,1068.8673290552,1231.09006133125
"YEL048C",292.901949484769,246.851263194879,283.271063323104,367.053480646474,490.218795763499,380.661355617049,619.340153052944,326.375941029983,460.362140811114,394.317477302926,228.439913935366,269.464534918087,496.989109868104,615.752976990641,215.121411958855,389.513982737589,255.775876982123,327.083731981147
"YEL070W",42.6289222254828,14.2414190304738,10.6894740876643,9.3160781889968,52.5703802427345,9.57638630483142,17.1088440069874,0.983060063343321,16.1530575723198,13.9074628924268,62.7582181141116,29.9405038797874,12.582002781471,38.3703635513456,44.4765788438138,8.03121613891936,47.0176244452432,7.24170624312502
"YER025W",2208.45319658469,2588.14055180477,3154.73104012193,3065.92133199885,1695.39476282819,3117.11374222263,3331.66222296068,2847.9250035056,3311.37680232556,3617.57652413597,2132.94263963827,3106.43575761447,4723.75566926851,2353.38229781586,2677.6715834541,3281.75569476592,2401.03335500375,3331.18487183751
"YEL075W-A",2.75025304680534,2.84828380609475,5.34473704383215,5.58964691339808,0,0,3.42176880139748,1.96612012668664,0,4.90851631497418,5.85743369065041,5.20704415300651,1.57275034768387,0,4.53842641263406,4.01560806945968,3.76140995561946,6.03475520260418
"YER126C",2244.20648619316,2054.56205212968,2680.38562748182,2652.28746040739,3066.16742765749,4077.14646928198,4557.79604346144,1913.0348832661,3689.81986544848,2005.94700071945,787.40644327172,1602.46783808775,3985.34938103094,4215.25851014068,1169.09864389453,2491.68480709973,1247.53430194712,2287.17222178699
"tI(AAU)E1",0,0.949427935364918,0,0,0,0,0,0,2.30757965318854,0.818086052495697,0,0,0.786375173841937,3.65432033822339,0,2.00780403472984,6.26901659269909,0
"YER182W",2414.72217509509,1615.92634599109,1543.29282140653,961.41926910447,2507.60713757844,1510.67493958716,1170.24493007794,1058.75568822076,1396.08569017907,1776.06481996816,1850.94904624553,1778.20557825172,1359.64267557271,2137.77739786068,1874.37010841787,1137.42098567445,1777.89310568946,1628.17695366261
"YER165W",5324.48989861514,7205.20860148436,7906.20227208871,11013.467635032,4107.06095646363,7906.50394292644,9932.25424085641,7904.78596934364,6720.82573991162,11751.8061441007,6170.38800497945,11012.0305429166,11504.6687933075,4328.5424406256,8827.23937257325,9962.72362032947,8396.0939226019,9160.75839755315
